CountyID,Day,CompWL,CountWL,site_serial
GRV-3342,6/26/2017 0:00:00,46.496301323,23,9100399
GRV-3342,6/27/2017 0:00:00,46.479053285,24,9100399
GRV-3342,6/28/2017 0:00:00,46.501207660,24,9100399
GRV-3342,6/29/2017 0:00:00,46.492404431,24,9100399
GRV-3342,6/30/2017 0:00:00,46.459734951,24,9100399
GRV-3342,7/1/2017 0:00:00,46.458832973,24,9100399
GRV-3342,7/2/2017 0:00:00,46.477132635,24,9100399
GRV-3342,7/3/2017 0:00:00,46.465833926,24,9100399
GRV-3342,7/4/2017 0:00:00,46.467558436,24,9100399
GRV-3342,7/5/2017 0:00:00,46.473453331,24,9100399
GRV-3342,7/6/2017 0:00:00,46.464699597,24,9100399
GRV-3342,7/7/2017 0:00:00,46.442945823,24,9100399
GRV-3342,7/8/2017 0:00:00,46.443183429,24,9100399
GRV-3342,7/9/2017 0:00:00,46.467863056,24,9100399
GRV-3342,7/10/2017 0:00:00,46.462259222,24,9100399
GRV-3342,7/11/2017 0:00:00,46.459610117,24,9100399
GRV-3342,7/12/2017 0:00:00,46.470741764,24,9100399
GRV-3342,7/13/2017 0:00:00,46.468505180,24,9100399
GRV-3342,7/14/2017 0:00:00,46.455464133,24,9100399
GRV-3342,7/15/2017 0:00:00,46.437603764,24,9100399
GRV-3342,7/16/2017 0:00:00,46.428795726,24,9100399
GRV-3342,7/17/2017 0:00:00,46.433727489,24,9100399
GRV-3342,7/18/2017 0:00:00,46.454105639,24,9100399
GRV-3342,7/19/2017 0:00:00,46.453304739,24,9100399
GRV-3342,7/20/2017 0:00:00,46.439289243,24,9100399
GRV-3342,7/21/2017 0:00:00,46.434292315,16,9100399
GRV-3342,7/22/2017 0:00:00,46.423481114,24,9100399
GRV-3342,7/23/2017 0:00:00,46.412141860,24,9100399
GRV-3342,7/24/2017 0:00:00,46.426891894,24,9100399
GRV-3342,7/25/2017 0:00:00,46.451737334,24,9100399
GRV-3342,7/26/2017 0:00:00,46.455109693,24,9100399
GRV-3342,7/27/2017 0:00:00,46.421001589,24,9100399
GRV-3342,7/28/2017 0:00:00,46.383472926,24,9100399
GRV-3342,7/29/2017 0:00:00,46.385533675,24,9100399
GRV-3342,7/30/2017 0:00:00,46.451423338,24,9100399
GRV-3342,7/31/2017 0:00:00,46.451586756,24,9100399
GRV-3342,8/1/2017 0:00:00,46.436178613,24,9100399
GRV-3342,8/2/2017 0:00:00,46.433231910,24,9100399
GRV-3342,8/3/2017 0:00:00,46.430428360,24,9100399
GRV-3342,8/4/2017 0:00:00,46.410460124,24,9100399
GRV-3342,8/5/2017 0:00:00,46.412670826,24,9100399
GRV-3342,8/6/2017 0:00:00,46.426221877,24,9100399
GRV-3342,8/7/2017 0:00:00,46.400702447,24,9100399
GRV-3342,8/8/2017 0:00:00,46.411195963,24,9100399
GRV-3342,8/9/2017 0:00:00,46.443074165,24,9100399
GRV-3342,8/10/2017 0:00:00,46.441159079,10,9100399
GRV-3342,8/11/2017 0:00:00,46.389575860,24,9100399
GRV-3342,8/12/2017 0:00:00,46.356903230,24,9100399
GRV-3342,8/13/2017 0:00:00,46.385312182,24,9100399
GRV-3342,8/14/2017 0:00:00,46.381975205,24,9100399
GRV-3342,8/15/2017 0:00:00,38.607705359,21,9100399
GRV-3342,9/14/2017 0:00:00,46.341647572,13,9100399
GRV-3342,9/15/2017 0:00:00,46.361754435,24,9100399
GRV-3342,9/16/2017 0:00:00,28.558001406,24,9100399
GRV-3342,9/17/2017 0:00:00,28.549942253,24,9100399
GRV-3342,9/18/2017 0:00:00,29.947702761,24,9100399
GRV-3342,9/19/2017 0:00:00,46.334696997,24,9100399
GRV-3342,9/20/2017 0:00:00,46.340116917,24,9100399
GRV-3342,9/21/2017 0:00:00,46.349978538,24,9100399
GRV-3342,9/22/2017 0:00:00,46.350773550,24,9100399
GRV-3342,9/23/2017 0:00:00,46.348695710,24,9100399
GRV-3342,9/24/2017 0:00:00,46.354295826,24,9100399
GRV-3342,9/25/2017 0:00:00,46.339457464,24,9100399
GRV-3342,9/26/2017 0:00:00,46.335121106,24,9100399
GRV-3342,9/27/2017 0:00:00,46.335350059,24,9100399
GRV-3342,9/28/2017 0:00:00,46.343277254,24,9100399
GRV-3342,9/29/2017 0:00:00,46.371326318,24,9100399
GRV-3342,9/30/2017 0:00:00,46.389365572,24,9100399
GRV-3342,10/1/2017 0:00:00,46.406062956,24,9100399
GRV-3342,10/2/2017 0:00:00,46.405252239,24,9100399
GRV-3342,10/3/2017 0:00:00,46.422467384,24,9100399
GRV-3342,10/4/2017 0:00:00,46.399055100,24,9100399
GRV-3342,10/5/2017 0:00:00,46.361755701,24,9100399
GRV-3342,10/6/2017 0:00:00,46.354119973,24,9100399
GRV-3342,10/7/2017 0:00:00,46.351945934,24,9100399
GRV-3342,10/8/2017 0:00:00,46.334205029,24,9100399
GRV-3342,10/9/2017 0:00:00,46.349550794,24,9100399
GRV-3342,10/10/2017 0:00:00,46.393968171,24,9100399
GRV-3342,10/11/2017 0:00:00,46.380853356,24,9100399
GRV-3342,10/12/2017 0:00:00,46.391040897,24,9100399
GRV-3342,10/13/2017 0:00:00,46.435356056,24,9100399
GRV-3342,10/14/2017 0:00:00,46.421422925,24,9100399
GRV-3342,10/15/2017 0:00:00,46.395024847,24,9100399
GRV-3342,10/16/2017 0:00:00,46.396950797,24,9100399
GRV-3342,10/17/2017 0:00:00,29.932935027,24,9100399
GRV-3342,10/18/2017 0:00:00,,24,9100399
GRV-3342,10/19/2017 0:00:00,,24,9100399
GRV-3342,10/20/2017 0:00:00,31.314246070,24,9100399
GRV-3342,10/21/2017 0:00:00,46.460425376,24,9100399
GRV-3342,10/22/2017 0:00:00,46.460720764,24,9100399
GRV-3342,10/23/2017 0:00:00,46.370627618,24,9100399
GRV-3342,10/24/2017 0:00:00,46.386454929,24,9100399
GRV-3342,10/25/2017 0:00:00,46.419798001,24,9100399
GRV-3342,10/26/2017 0:00:00,46.452859478,24,9100399
GRV-3342,10/27/2017 0:00:00,46.474004744,24,9100399
GRV-3342,10/28/2017 0:00:00,46.438728022,24,9100399
GRV-3342,10/29/2017 0:00:00,46.379195376,24,9100399
GRV-3342,10/30/2017 0:00:00,46.494569647,24,9100399
GRV-3342,10/31/2017 0:00:00,46.519788231,24,9100399
GRV-3342,11/1/2017 0:00:00,46.520769967,24,9100399
GRV-3342,11/2/2017 0:00:00,46.527120368,24,9100399
GRV-3342,11/3/2017 0:00:00,46.509268257,24,9100399
GRV-3342,11/4/2017 0:00:00,46.516803384,24,9100399
GRV-3342,11/5/2017 0:00:00,46.525410339,24,9100399
GRV-3342,11/6/2017 0:00:00,46.509625871,24,9100399
GRV-3342,11/7/2017 0:00:00,46.509702448,24,9100399
GRV-3342,11/8/2017 0:00:00,46.539869900,24,9100399
GRV-3342,11/9/2017 0:00:00,46.539295188,24,9100399
GRV-3342,11/10/2017 0:00:00,46.566038673,24,9100399
GRV-3342,11/11/2017 0:00:00,46.611976509,24,9100399
GRV-3342,11/12/2017 0:00:00,46.571300256,24,9100399
GRV-3342,11/13/2017 0:00:00,46.555066202,24,9100399
GRV-3342,11/14/2017 0:00:00,46.569719872,24,9100399
GRV-3342,11/15/2017 0:00:00,46.553121793,24,9100399
GRV-3342,11/16/2017 0:00:00,46.542890544,24,9100399
GRV-3342,11/17/2017 0:00:00,46.586518109,24,9100399
GRV-3342,11/18/2017 0:00:00,46.531869814,24,9100399
GRV-3342,11/19/2017 0:00:00,46.548910344,24,9100399
GRV-3342,11/20/2017 0:00:00,46.637352547,24,9100399
GRV-3342,11/21/2017 0:00:00,46.600955000,24,9100399
GRV-3342,11/22/2017 0:00:00,46.574566988,13,9100399
GRV-3342,11/23/2017 0:00:00,46.614924709,24,9100399
GRV-3342,11/24/2017 0:00:00,46.599600014,24,9100399
GRV-3342,11/25/2017 0:00:00,46.593478186,24,9100399
GRV-3342,11/26/2017 0:00:00,46.647283764,24,9100399
GRV-3342,11/27/2017 0:00:00,46.660843569,24,9100399
GRV-3342,11/28/2017 0:00:00,46.679069939,24,9100399
GRV-3342,11/29/2017 0:00:00,46.658373763,24,9100399
GRV-3342,11/30/2017 0:00:00,46.641196064,24,9100399
GRV-3342,12/1/2017 0:00:00,46.654208951,24,9100399
GRV-3342,12/2/2017 0:00:00,46.677172489,24,9100399
GRV-3342,12/3/2017 0:00:00,46.678993485,24,9100399
GRV-3342,12/4/2017 0:00:00,46.709380110,24,9100399
GRV-3342,12/5/2017 0:00:00,46.665605155,24,9100399
GRV-3342,12/6/2017 0:00:00,46.664720530,24,9100399
GRV-3342,12/7/2017 0:00:00,46.693052992,24,9100399
GRV-3342,12/8/2017 0:00:00,46.677153497,24,9100399
GRV-3342,12/9/2017 0:00:00,46.665255497,24,9100399
GRV-3342,12/10/2017 0:00:00,46.746444901,24,9100399
GRV-3342,12/11/2017 0:00:00,46.711249389,24,9100399
GRV-3342,12/12/2017 0:00:00,46.659258727,24,9100399
GRV-3342,12/13/2017 0:00:00,46.722774571,24,9100399
GRV-3342,12/14/2017 0:00:00,46.711009527,24,9100399
GRV-3342,12/15/2017 0:00:00,46.767316426,24,9100399
GRV-3342,12/16/2017 0:00:00,46.800888200,24,9100399
GRV-3342,12/17/2017 0:00:00,46.784527038,24,9100399
GRV-3342,12/18/2017 0:00:00,46.767093990,24,9100399
GRV-3342,12/19/2017 0:00:00,46.775916789,24,9100399
GRV-3342,12/20/2017 0:00:00,46.758155230,24,9100399
GRV-3342,12/21/2017 0:00:00,46.817625952,24,9100399
GRV-3342,12/22/2017 0:00:00,46.823205702,24,9100399
GRV-3342,12/23/2017 0:00:00,46.773695242,24,9100399
GRV-3342,12/24/2017 0:00:00,46.812571555,24,9100399
GRV-3342,12/25/2017 0:00:00,46.865615438,24,9100399
GRV-3342,12/26/2017 0:00:00,46.880957514,24,9100399
GRV-3342,12/27/2017 0:00:00,46.858665759,24,9100399
GRV-3342,12/28/2017 0:00:00,46.888143857,24,9100399
GRV-3342,12/29/2017 0:00:00,46.843831652,24,9100399
GRV-3342,12/30/2017 0:00:00,46.815652677,24,9100399
GRV-3342,12/31/2017 0:00:00,46.884024577,24,9100399
GRV-3342,1/1/2018 0:00:00,46.934551119,24,9100399
GRV-3342,1/2/2018 0:00:00,46.926030414,24,9100399
GRV-3342,1/3/2018 0:00:00,46.848259480,24,9100399
GRV-3342,1/4/2018 0:00:00,46.840975940,24,9100399
GRV-3342,1/5/2018 0:00:00,46.936011805,24,9100399
GRV-3342,1/6/2018 0:00:00,46.970418914,24,9100399
GRV-3342,1/7/2018 0:00:00,46.975223835,24,9100399
GRV-3342,1/8/2018 0:00:00,46.913111342,24,9100399
GRV-3342,1/9/2018 0:00:00,46.931691702,24,9100399
GRV-3342,1/10/2018 0:00:00,46.974829943,24,9100399
GRV-3342,1/11/2018 0:00:00,46.949194689,24,9100399
GRV-3342,1/12/2018 0:00:00,46.863399888,24,9100399
GRV-3342,1/13/2018 0:00:00,46.997600131,24,9100399
GRV-3342,1/14/2018 0:00:00,47.063702526,24,9100399
GRV-3342,1/15/2018 0:00:00,47.020576302,24,9100399
GRV-3342,1/16/2018 0:00:00,47.005232171,24,9100399
GRV-3342,1/17/2018 0:00:00,46.998048980,24,9100399
GRV-3342,1/18/2018 0:00:00,47.028077388,24,9100399
GRV-3342,1/19/2018 0:00:00,47.017067426,24,9100399
GRV-3342,1/20/2018 0:00:00,47.036087806,24,9100399
GRV-3342,1/21/2018 0:00:00,47.056595265,24,9100399
GRV-3342,1/22/2018 0:00:00,47.040290377,24,9100399
GRV-3342,1/23/2018 0:00:00,46.998717534,24,9100399
GRV-3342,1/24/2018 0:00:00,47.101924425,24,9100399
GRV-3342,1/25/2018 0:00:00,47.139144637,24,9100399
GRV-3342,1/26/2018 0:00:00,47.138792151,24,9100399
GRV-3342,1/27/2018 0:00:00,47.100024917,24,9100399
GRV-3342,1/28/2018 0:00:00,47.058541930,24,9100399
GRV-3342,1/29/2018 0:00:00,47.055081498,24,9100399
GRV-3342,1/30/2018 0:00:00,47.138289984,24,9100399
GRV-3342,1/31/2018 0:00:00,47.136108389,24,9100399
GRV-3342,2/1/2018 0:00:00,47.103554789,24,9100399
GRV-3342,2/2/2018 0:00:00,47.159675764,24,9100399
GRV-3342,2/3/2018 0:00:00,47.179704080,24,9100399
GRV-3342,2/4/2018 0:00:00,47.070019944,24,9100399
GRV-3342,2/5/2018 0:00:00,47.149956289,24,9100399
GRV-3342,2/6/2018 0:00:00,47.196245860,24,9100399
GRV-3342,2/7/2018 0:00:00,47.128550404,24,9100399
GRV-3342,2/8/2018 0:00:00,47.211483950,24,9100399
GRV-3342,2/9/2018 0:00:00,47.206123084,24,9100399
GRV-3342,2/10/2018 0:00:00,47.151427209,24,9100399
GRV-3342,2/11/2018 0:00:00,47.124762605,24,9100399
GRV-3342,2/12/2018 0:00:00,47.223295585,24,9100399
GRV-3342,2/13/2018 0:00:00,47.280074656,24,9100399
GRV-3342,2/14/2018 0:00:00,47.182417563,24,9100399
GRV-3342,2/15/2018 0:00:00,47.140498805,24,9100399
GRV-3342,2/16/2018 0:00:00,47.136677893,24,9100399
GRV-3342,2/17/2018 0:00:00,47.207673984,24,9100399
GRV-3342,2/18/2018 0:00:00,47.220722568,24,9100399
GRV-3342,2/19/2018 0:00:00,47.237590542,24,9100399
GRV-3342,2/20/2018 0:00:00,47.228867580,11,9100399
GRV-3342,2/21/2018 0:00:00,47.221025502,24,9100399
GRV-3342,2/22/2018 0:00:00,47.217002434,24,9100399
GRV-3342,2/23/2018 0:00:00,47.207015768,24,9100399
GRV-3342,2/24/2018 0:00:00,47.160764914,24,9100399
GRV-3342,2/25/2018 0:00:00,47.160051538,24,9100399
GRV-3342,2/26/2018 0:00:00,47.190889225,24,9100399
GRV-3342,2/27/2018 0:00:00,47.227397354,24,9100399
GRV-3342,2/28/2018 0:00:00,47.148469611,24,9100399
GRV-3342,3/1/2018 0:00:00,47.093265338,24,9100399
GRV-3342,3/2/2018 0:00:00,47.179762280,24,9100399
GRV-3342,3/3/2018 0:00:00,47.193521647,24,9100399
GRV-3342,3/4/2018 0:00:00,47.173129672,24,9100399
GRV-3342,3/5/2018 0:00:00,47.141462567,24,9100399
GRV-3342,3/6/2018 0:00:00,47.102961385,24,9100399
GRV-3342,3/7/2018 0:00:00,47.111289942,24,9100399
GRV-3342,3/8/2018 0:00:00,47.133800069,24,9100399
GRV-3342,3/9/2018 0:00:00,47.142270763,24,9100399
GRV-3342,3/10/2018 0:00:00,47.119121034,24,9100399
GRV-3342,3/11/2018 0:00:00,47.114825174,23,9100399
GRV-3342,3/12/2018 0:00:00,47.075588364,24,9100399
GRV-3342,3/13/2018 0:00:00,34.877855127,24,9100399
GRV-3342,3/14/2018 0:00:00,,24,9100399
GRV-3342,3/15/2018 0:00:00,33.442959314,24,9100399
GRV-3342,3/16/2018 0:00:00,47.085015530,24,9100399
GRV-3342,3/17/2018 0:00:00,47.071150261,24,9100399
GRV-3342,3/18/2018 0:00:00,47.062975230,24,9100399
GRV-3342,3/19/2018 0:00:00,47.046195464,24,9100399
GRV-3342,3/20/2018 0:00:00,46.980445797,24,9100399
GRV-3342,3/21/2018 0:00:00,47.052896968,24,9100399
GRV-3342,3/22/2018 0:00:00,47.120760879,11,9100399
GRV-3342,3/23/2018 0:00:00,47.085981318,24,9100399
GRV-3342,3/24/2018 0:00:00,47.046975781,24,9100399
GRV-3342,3/25/2018 0:00:00,47.040610960,24,9100399
GRV-3342,3/26/2018 0:00:00,47.097451097,24,9100399
GRV-3342,3/27/2018 0:00:00,47.046946298,24,9100399
GRV-3342,3/28/2018 0:00:00,46.980394262,24,9100399
GRV-3342,3/29/2018 0:00:00,46.970064022,24,9100399
GRV-3342,3/30/2018 0:00:00,46.972717847,24,9100399
GRV-3342,3/31/2018 0:00:00,47.034188397,24,9100399
GRV-3342,4/1/2018 0:00:00,46.965755964,24,9100399
GRV-3342,4/2/2018 0:00:00,46.942723502,24,9100399
GRV-3342,4/3/2018 0:00:00,46.954317857,24,9100399
GRV-3342,4/4/2018 0:00:00,46.929736730,24,9100399
GRV-3342,4/5/2018 0:00:00,46.987391434,24,9100399
GRV-3342,4/6/2018 0:00:00,46.928689657,24,9100399
GRV-3342,4/7/2018 0:00:00,46.883709096,24,9100399
GRV-3342,4/8/2018 0:00:00,46.934840947,24,9100399
GRV-3342,4/9/2018 0:00:00,46.936220538,22,9100399
GRV-3342,4/19/2018 0:00:00,46.897231784,8,9100399
GRV-3342,4/20/2018 0:00:00,46.916422884,24,9100399
GRV-3342,4/21/2018 0:00:00,46.885851118,23,9100399
GRV-3342,4/22/2018 0:00:00,46.855403348,24,9100399
GRV-3342,4/23/2018 0:00:00,46.826537533,14,9100399
GRV-3342,4/24/2018 0:00:00,46.739853622,24,9100399
GRV-3342,4/25/2018 0:00:00,46.764004414,24,9100399
GRV-3342,4/26/2018 0:00:00,46.784871285,24,9100399
GRV-3342,4/27/2018 0:00:00,46.763327035,24,9100399
GRV-3342,4/28/2018 0:00:00,46.777508776,24,9100399
GRV-3342,4/29/2018 0:00:00,46.815514827,24,9100399
GRV-3342,4/30/2018 0:00:00,46.807903372,24,9100399
GRV-3342,5/1/2018 0:00:00,46.780005513,24,9100399
GRV-3342,5/2/2018 0:00:00,46.775033764,24,9100399
GRV-3342,5/3/2018 0:00:00,46.754710906,24,9100399
GRV-3342,5/4/2018 0:00:00,46.728152934,24,9100399
GRV-3342,5/5/2018 0:00:00,46.714451413,24,9100399
GRV-3342,5/6/2018 0:00:00,46.691938579,24,9100399
GRV-3342,5/7/2018 0:00:00,46.716772365,24,9100399
GRV-3342,5/8/2018 0:00:00,46.720553501,24,9100399
GRV-3342,5/9/2018 0:00:00,46.696483593,24,9100399
GRV-3342,5/10/2018 0:00:00,46.672519756,24,9100399
GRV-3342,5/11/2018 0:00:00,46.675480997,24,9100399
GRV-3342,5/12/2018 0:00:00,46.669195192,24,9100399
GRV-3342,5/13/2018 0:00:00,46.651424681,24,9100399
GRV-3342,5/14/2018 0:00:00,46.639917255,24,9100399
GRV-3342,5/15/2018 0:00:00,46.632231265,24,9100399
GRV-3342,5/16/2018 0:00:00,46.603111385,24,9100399
GRV-3342,5/17/2018 0:00:00,46.599183448,24,9100399
GRV-3342,5/18/2018 0:00:00,46.598158742,24,9100399
GRV-3342,5/19/2018 0:00:00,46.605619822,24,9100399
GRV-3342,5/20/2018 0:00:00,46.599663767,24,9100399
GRV-3342,5/21/2018 0:00:00,46.583367090,24,9100399
GRV-3342,5/22/2018 0:00:00,46.568988934,24,9100399
GRV-3342,5/23/2018 0:00:00,46.552204206,24,9100399
GRV-3342,5/24/2018 0:00:00,46.559330514,24,9100399
GRV-3342,5/25/2018 0:00:00,46.533363768,24,9100399
GRV-3342,5/26/2018 0:00:00,46.503095447,24,9100399
GRV-3342,5/27/2018 0:00:00,46.516944361,17,9100399
GRV-3342,5/28/2018 0:00:00,46.494502234,24,9100399
GRV-3342,5/29/2018 0:00:00,46.468711518,24,9100399
GRV-3342,5/30/2018 0:00:00,46.448241288,24,9100399
GRV-3342,5/31/2018 0:00:00,46.458216222,24,9100399
GRV-3342,6/1/2018 0:00:00,46.438358289,24,9100399
GRV-3342,6/2/2018 0:00:00,46.426372959,24,9100399
GRV-3342,6/3/2018 0:00:00,46.422279243,24,9100399
GRV-3342,6/4/2018 0:00:00,46.422150697,24,9100399
GRV-3342,6/5/2018 0:00:00,46.403851314,24,9100399
GRV-3342,6/6/2018 0:00:00,46.389105176,24,9100399
GRV-3342,6/7/2018 0:00:00,46.411376149,24,9100399
GRV-3342,6/8/2018 0:00:00,46.413345956,12,9100399
GRV-3342,6/9/2018 0:00:00,46.371658585,24,9100399
GRV-3342,6/10/2018 0:00:00,46.341427697,24,9100399
GRV-3342,6/11/2018 0:00:00,46.331857596,24,9100399
GRV-3342,6/12/2018 0:00:00,46.361303151,24,9100399
GRV-3342,6/13/2018 0:00:00,46.320716622,24,9100399
GRV-3342,6/14/2018 0:00:00,46.300983683,24,9100399
GRV-3342,6/15/2018 0:00:00,46.296542843,24,9100399
GRV-3342,6/16/2018 0:00:00,46.294528193,24,9100399
GRV-3342,6/17/2018 0:00:00,46.289182431,24,9100399
GRV-3342,6/18/2018 0:00:00,46.268451280,24,9100399
GRV-3342,6/19/2018 0:00:00,46.238006060,24,9100399
GRV-3342,6/20/2018 0:00:00,46.221395072,24,9100399
GRV-3342,6/21/2018 0:00:00,46.206424630,24,9100399
GRV-3342,6/22/2018 0:00:00,46.196742343,24,9100399
GRV-3342,6/23/2018 0:00:00,46.197981580,24,9100399
GRV-3342,6/24/2018 0:00:00,46.198777581,24,9100399
GRV-3342,6/25/2018 0:00:00,46.196000221,24,9100399
GRV-3342,6/26/2018 0:00:00,46.180016510,24,9100399
GRV-3342,6/27/2018 0:00:00,46.148341077,24,9100399
GRV-3342,6/28/2018 0:00:00,46.127887705,24,9100399
GRV-3342,6/29/2018 0:00:00,46.139004060,24,9100399
GRV-3342,6/30/2018 0:00:00,46.131697110,24,9100399
GRV-3342,7/1/2018 0:00:00,46.116370810,24,9100399
GRV-3342,7/2/2018 0:00:00,46.107507802,24,9100399
GRV-3342,7/3/2018 0:00:00,46.101461293,24,9100399
GRV-3342,7/4/2018 0:00:00,46.100475434,24,9100399
GRV-3342,7/5/2018 0:00:00,46.088165701,24,9100399
GRV-3342,7/6/2018 0:00:00,46.054560846,24,9100399
GRV-3342,7/7/2018 0:00:00,46.055957497,24,9100399
GRV-3342,7/8/2018 0:00:00,46.059345996,24,9100399
GRV-3342,7/9/2018 0:00:00,46.035340059,24,9100399
GRV-3342,7/10/2018 0:00:00,46.001305051,24,9100399
GRV-3342,7/11/2018 0:00:00,45.992436309,24,9100399
GRV-3342,7/12/2018 0:00:00,46.003635659,24,9100399
GRV-3342,7/13/2018 0:00:00,46.004945271,24,9100399
GRV-3342,7/14/2018 0:00:00,45.986220052,24,9100399
GRV-3342,7/15/2018 0:00:00,45.963517935,24,9100399
GRV-3342,7/16/2018 0:00:00,45.955088998,24,9100399
GRV-3342,7/17/2018 0:00:00,45.938644138,24,9100399
GRV-3342,7/18/2018 0:00:00,45.937112944,24,9100399
GRV-3342,7/19/2018 0:00:00,45.947236676,24,9100399
GRV-3342,7/20/2018 0:00:00,45.928851835,24,9100399
GRV-3342,7/21/2018 0:00:00,45.893895547,24,9100399
GRV-3342,7/22/2018 0:00:00,45.884183593,24,9100399
GRV-3342,7/23/2018 0:00:00,45.906882056,24,9100399
GRV-3342,7/24/2018 0:00:00,45.913452105,24,9100399
GRV-3342,7/25/2018 0:00:00,45.900724198,12,9100399
GRV-3342,7/26/2018 0:00:00,45.898588417,24,9100399
GRV-3342,7/27/2018 0:00:00,45.894038726,24,9100399
GRV-3342,7/28/2018 0:00:00,45.894373699,24,9100399
GRV-3342,7/29/2018 0:00:00,45.891231085,24,9100399
GRV-3342,7/30/2018 0:00:00,45.880412923,24,9100399
GRV-3342,7/31/2018 0:00:00,45.877838173,24,9100399
GRV-3342,8/1/2018 0:00:00,45.878984897,24,9100399
GRV-3342,8/2/2018 0:00:00,45.876548677,24,9100399
GRV-3342,8/3/2018 0:00:00,45.874750884,24,9100399
GRV-3342,8/4/2018 0:00:00,45.887717327,24,9100399
GRV-3342,8/5/2018 0:00:00,45.886361151,24,9100399
GRV-3342,8/6/2018 0:00:00,45.871564468,24,9100399
GRV-3342,8/7/2018 0:00:00,45.861243464,24,9100399
GRV-3342,8/8/2018 0:00:00,45.858886451,24,9100399
GRV-3342,8/9/2018 0:00:00,45.859009891,24,9100399
GRV-3342,8/10/2018 0:00:00,45.852363718,24,9100399
GRV-3342,8/11/2018 0:00:00,45.853702602,24,9100399
GRV-3342,8/12/2018 0:00:00,45.869262752,24,9100399
GRV-3342,8/13/2018 0:00:00,45.872278264,24,9100399
GRV-3342,8/14/2018 0:00:00,45.869429206,24,9100399
GRV-3342,8/15/2018 0:00:00,45.884972518,24,9100399
GRV-3342,8/16/2018 0:00:00,45.893255580,24,9100399
GRV-3342,8/17/2018 0:00:00,45.886008797,24,9100399
GRV-3342,8/18/2018 0:00:00,45.863457252,24,9100399
GRV-3342,8/19/2018 0:00:00,45.868549322,24,9100399
GRV-3342,8/20/2018 0:00:00,45.889986875,24,9100399
GRV-3342,8/21/2018 0:00:00,45.883720872,24,9100399
GRV-3342,8/22/2018 0:00:00,45.883019339,24,9100399
GRV-3342,8/23/2018 0:00:00,45.915954544,24,9100399
GRV-3342,8/24/2018 0:00:00,45.933640173,24,9100399
GRV-3342,8/25/2018 0:00:00,45.937422605,24,9100399
GRV-3342,8/26/2018 0:00:00,45.936327744,24,9100399
GRV-3342,8/27/2018 0:00:00,45.929983797,24,9100399
GRV-3342,8/28/2018 0:00:00,45.936747564,24,9100399
GRV-3342,8/29/2018 0:00:00,45.938063384,24,9100399
GRV-3342,8/30/2018 0:00:00,45.944735835,24,9100399
GRV-3342,8/31/2018 0:00:00,45.961204821,24,9100399
GRV-3342,9/1/2018 0:00:00,45.975318161,24,9100399
GRV-3342,9/2/2018 0:00:00,45.987440796,24,9100399
GRV-3342,9/3/2018 0:00:00,45.998284802,24,9100399
GRV-3342,9/4/2018 0:00:00,45.997937853,24,9100399
GRV-3342,9/5/2018 0:00:00,45.998070296,24,9100399
GRV-3342,9/6/2018 0:00:00,46.005298363,24,9100399
GRV-3342,9/7/2018 0:00:00,45.999957898,8,9100399
GRV-3342,9/8/2018 0:00:00,45.989972454,24,9100399
GRV-3342,9/9/2018 0:00:00,45.994981922,24,9100399
GRV-3342,9/10/2018 0:00:00,46.024412301,24,9100399
GRV-3342,9/11/2018 0:00:00,46.054004901,24,9100399
GRV-3342,9/12/2018 0:00:00,46.064768577,24,9100399
GRV-3342,9/13/2018 0:00:00,46.065953026,24,9100399
GRV-3342,9/14/2018 0:00:00,46.050139218,24,9100399
GRV-3342,9/15/2018 0:00:00,46.058575760,24,9100399
GRV-3342,9/16/2018 0:00:00,46.041032239,24,9100399
GRV-3342,9/17/2018 0:00:00,46.085375882,24,9100399
GRV-3342,9/18/2018 0:00:00,46.106651314,24,9100399
GRV-3342,9/19/2018 0:00:00,46.125168655,24,9100399
GRV-3342,9/20/2018 0:00:00,46.157217460,24,9100399
GRV-3342,9/21/2018 0:00:00,46.165982715,24,9100399
GRV-3342,9/22/2018 0:00:00,46.154321814,24,9100399
GRV-3342,9/23/2018 0:00:00,46.167054613,24,9100399
GRV-3342,9/24/2018 0:00:00,46.202873623,24,9100399
GRV-3342,9/25/2018 0:00:00,46.205087125,24,9100399
GRV-3342,9/26/2018 0:00:00,46.181900255,24,9100399
GRV-3342,9/27/2018 0:00:00,46.191877392,24,9100399
GRV-3342,9/28/2018 0:00:00,46.220389920,24,9100399
GRV-3342,9/29/2018 0:00:00,46.253573335,24,9100399
GRV-3342,9/30/2018 0:00:00,46.269441331,24,9100399
GRV-3342,10/1/2018 0:00:00,46.280624548,24,9100399
GRV-3342,10/2/2018 0:00:00,46.268360143,24,9100399
GRV-3342,10/3/2018 0:00:00,46.264059081,24,9100399
GRV-3342,10/4/2018 0:00:00,46.279016784,24,9100399
GRV-3342,10/5/2018 0:00:00,46.290081659,24,9100399
GRV-3342,10/6/2018 0:00:00,46.316719102,24,9100399
GRV-3342,10/7/2018 0:00:00,46.335752544,24,9100399
GRV-3342,10/8/2018 0:00:00,46.345810276,24,9100399
GRV-3342,10/9/2018 0:00:00,46.342785231,24,9100399
GRV-3342,10/10/2018 0:00:00,46.321896534,8,9100399
GRV-3342,10/11/2018 0:00:00,46.215013335,24,9100399
GRV-3342,10/12/2018 0:00:00,46.349003139,24,9100399
GRV-3342,10/13/2018 0:00:00,46.370249325,24,9100399
